PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
38101,2,2,247,1,18.0,1,0.0,0.0,0.0,0.0,0.0,1
38102,2,2,247,1,38.0,1,0.0,0.0,0.0,0.0,0.0,1
38201,0,1,6015,0,23.0,1,348.0,0.0,0.0,4.0,368.0,0
38301,1,1,5884,3,28.0,1,82.0,773.0,0.0,3693.0,140.0,0
38302,1,2,5884,2,34.0,1,0.0,0.0,0.0,0.0,0.0,0
38401,1,1,5899,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1
38402,1,1,5899,3,14.0,1,3.0,0.0,881.0,25.0,0.0,1
38501,1,1,6033,3,23.0,1,13.0,747.0,0.0,0.0,128.0,0
38701,1,2,6050,3,49.0,1,0.0,0.0,0.0,0.0,0.0,0
38801,1,2,5914,3,14.0,1,0.0,0.0,0.0,0.0,0.0,0
38901,1,1,1596,3,18.0,1,391.0,44.0,356.0,0.0,0.0,0
39101,2,1,1022,2,27.0,2,69.0,5728.0,0.0,0.0,987.0,1
39201,1,1,1610,3,48.0,1,0.0,111.0,0.0,1508.0,0.0,0
39501,2,1,263,1,31.0,2,0.0,11003.0,552.0,8157.0,5688.0,0
39502,2,1,263,1,61.0,1,1.0,608.0,0.0,3835.0,1.0,0
39601,1,2,5943,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1
39701,3,2,4106,3,45.0,1,0.0,0.0,0.0,0.0,0.0,1
39801,3,1,1085,3,22.0,1,28.0,420.0,36.0,6011.0,3.0,0
40101,3,1,1097,3,30.0,2,1056.0,0.0,0.0,0.0,0.0,0
40102,3,1,1097,3,30.0,1,1770.0,0.0,0.0,13.0,0.0,0
40201,0,2,1115,1,32.0,2,0.0,0.0,0.0,0.0,0.0,1
40301,3,1,1084,3,43.0,2,353.0,896.0,0.0,0.0,2.0,1
40501,1,1,4394,1,17.0,1,177.0,0.0,0.0,310.0,7.0,0
40701,1,1,6095,3,23.0,1,0.0,21.0,0.0,0.0,1699.0,0
40702,1,1,4408,3,20.0,1,0.0,465.0,0.0,5.0,223.0,0
40703,1,2,6095,3,39.0,1,0.0,0.0,0.0,0.0,0.0,0
40801,3,1,1626,3,35.0,1,1134.0,113.0,52.0,0.0,0.0,0
40901,3,1,4137,3,31.0,1,0.0,0.0,1116.0,2.0,0.0,0
41001,1,1,4154,1,21.0,1,0.0,150.0,0.0,567.0,0.0,0
41101,1,1,4423,3,16.0,1,691.0,0.0,101.0,140.0,0.0,0
41201,2,1,613,3,60.0,1,0.0,7255.0,5952.0,1537.0,0.0,1
41301,1,1,4440,3,18.0,1,0.0,157.0,0.0,352.0,60.0,0
41501,1,2,5958,3,42.0,1,0.0,0.0,0.0,0.0,0.0,0
41701,2,2,278,1,68.0,1,0.0,0.0,0.0,0.0,0.0,1
41702,2,1,278,1,22.0,1,0.0,1170.0,0.0,5467.0,1241.0,0
41703,2,2,278,3,59.0,1,0.0,0.0,0.0,0.0,0.0,1
42301,2,1,294,3,27.0,1,8.0,3584.0,0.0,13.0,57.0,1
42501,3,1,4499,3,37.0,1,1094.0,2.0,26.0,34.0,1.0,0
42502,3,2,4499,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1
42503,3,2,4499,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1
42701,2,1,1640,3,31.0,1,417.0,0.0,7185.0,562.0,792.0,1
42801,2,1,693,3,29.0,1,0.0,4118.0,0.0,715.0,3139.0,1
42901,2,1,71,1,20.0,1,2.0,10116.0,0.0,2.0,225.0,1
42902,2,2,71,1,46.0,1,0.0,0.0,0.0,0.0,0.0,1
43001,1,1,4195,3,29.0,1,0.0,1026.0,0.0,16.0,0.0,1
43101,3,2,4514,3,43.0,1,0.0,0.0,0.0,0.0,0.0,1
43201,3,1,4209,3,17.0,1,1483.0,10.0,0.0,0.0,0.0,0
43301,2,0,310,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1
43302,2,1,310,3,47.0,1,4.0,891.0,0.0,2962.0,3656.0,0
43401,3,2,4224,3,45.0,1,0.0,0.0,0.0,0.0,0.0,1
43501,1,2,5989,3,17.0,1,0.0,0.0,0.0,0.0,0.0,1
43601,1,1,6001,1,10.0,1,0.0,0.0,0.0,0.0,0.0,1
43602,1,1,6001,2,56.0,1,46.0,11.0,0.0,622.0,0.0,0
43701,1,1,4238,3,39.0,1,382.0,0.0,22.0,467.0,0.0,0
43702,1,1,4238,2,40.0,1,7.0,0.0,840.0,26.0,0.0,0
43801,2,2,200,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1
43901,2,1,645,1,34.0,1,0.0,5637.0,45.0,1936.0,56.0,0
44101,1,1,4253,1,32.0,1,0.0,0.0,0.0,722.0,0.0,0
44201,1,1,4525,3,35.0,1,7.0,1043.0,0.0,0.0,0.0,0
44401,3,1,1114,3,32.0,2,2484.0,429.0,102.0,0.0,0.0,0
44402,0,1,4541,3,26.0,2,1869.0,0.0,136.0,0.0,0.0,0
44501,1,1,4271,3,25.0,1,1352.0,0.0,0.0,24.0,799.0,0
44502,0,1,1627,3,26.0,1,0.0,0.0,0.0,77.0,715.0,0
44601,2,2,327,1,22.0,1,0.0,0.0,0.0,0.0,0.0,1
44701,1,1,4282,3,22.0,1,9.0,0.0,795.0,0.0,0.0,1
44801,1,1,1657,3,24.0,1,757.0,0.0,0.0,32.0,0.0,0
44802,1,2,6123,2,32.0,1,0.0,0.0,0.0,0.0,0.0,1
44901,1,2,6016,3,11.0,1,0.0,0.0,0.0,0.0,0.0,1
45201,3,2,1641,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1
45301,2,2,215,3,19.0,1,0.0,0.0,0.0,0.0,0.0,1
45302,2,2,0,1,34.0,1,0.0,0.0,0.0,0.0,0.0,1
45303,2,2,215,3,74.0,1,0.0,0.0,0.0,0.0,0.0,1
45401,2,0,233,1,28.0,2,5.0,4288.0,0.0,745.0,5.0,1
45402,2,2,233,3,42.0,1,0.0,0.0,0.0,0.0,0.0,1
45403,2,2,233,3,43.0,1,0.0,0.0,0.0,0.0,0.0,1
45601,1,1,4310,3,55.0,1,210.0,185.0,188.0,59.0,73.0,0
45701,1,1,6135,2,19.0,1,0.0,0.0,747.0,26.0,0.0,1
45702,1,2,6135,3,6.0,1,0.0,0.0,0.0,0.0,0.0,0
45703,1,1,6135,3,7.0,1,0.0,0.0,0.0,0.0,0.0,0
45801,2,2,1126,1,28.0,1,0.0,0.0,0.0,0.0,0.0,1
45901,1,1,4324,3,15.0,1,2156.0,0.0,0.0,59.0,2.0,0
46001,1,2,6034,2,24.0,1,0.0,0.0,0.0,0.0,0.0,1
46101,1,1,1658,2,31.0,1,0.0,869.0,0.0,0.0,0.0,1
46102,1,1,4337,3,22.0,1,0.0,70.0,182.0,612.0,20.0,1
46103,1,1,6051,1,1.0,1,0.0,0.0,0.0,0.0,0.0,1
46201,1,2,6067,0,50.0,1,0.0,0.0,0.0,0.0,0.0,0
46301,3,1,2190,3,34.0,1,865.0,0.0,257.0,0.0,35.0,0
46302,3,1,2190,3,14.0,1,928.0,852.0,81.0,0.0,0.0,0
46501,1,1,1670,3,19.0,1,4.0,10.0,0.0,1178.0,428.0,0
46502,1,1,1670,3,27.0,1,0.0,654.0,22.0,146.0,4.0,1
46601,1,1,2210,3,36.0,1,0.0,0.0,863.0,1.0,1.0,0
46801,1,2,0,3,34.0,1,0.0,0.0,0.0,0.0,0.0,0
47001,3,2,4354,1,25.0,1,0.0,0.0,0.0,0.0,0.0,1
47002,0,2,4354,3,36.0,1,0.0,0.0,0.0,0.0,0.0,1
47101,2,1,342,3,16.0,1,0.0,45.0,2.0,5183.0,170.0,0
47102,2,1,342,1,30.0,1,0.0,7972.0,0.0,0.0,4.0,1
47201,1,1,4368,2,37.0,1,0.0,10.0,544.0,9.0,299.0,0
47401,1,2,6096,1,15.0,1,0.0,0.0,0.0,0.0,0.0,1
47501,1,1,1683,3,36.0,1,0.0,0.0,38.0,9.0,943.0,0
47601,3,1,2236,2,27.0,1,0.0,6.0,145.0,144.0,0.0,0
47602,3,2,2236,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1
47603,3,2,2236,3,12.0,1,0.0,0.0,0.0,0.0,0.0,1
47701,1,1,1699,3,22.0,1,0.0,5.0,0.0,1619.0,0.0,0
48001,1,1,6166,3,27.0,1,0.0,34.0,23.0,0.0,275.0,0
48101,1,2,6110,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1
48201,1,1,1671,3,27.0,1,0.0,118.0,0.0,5.0,665.0,0
48202,1,1,4382,3,28.0,1,0.0,14.0,0.0,0.0,615.0,0
48501,2,1,264,1,21.0,1,0.0,33.0,0.0,3348.0,55.0,0
48701,2,0,735,3,39.0,1,172.0,1794.0,12.0,4303.0,246.0,0
48801,1,2,6196,2,28.0,1,0.0,0.0,0.0,0.0,0.0,0
49001,1,2,6124,3,14.0,1,0.0,0.0,0.0,0.0,0.0,1
49801,2,2,0,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1
49802,2,2,279,1,46.0,1,0.0,0.0,0.0,0.0,0.0,1
49901,3,2,4395,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1
49902,3,1,1684,3,21.0,1,0.0,0.0,0.0,0.0,0.0,0
50001,3,1,1170,1,21.0,1,513.0,0.0,1749.0,82.0,0.0,1
50101,2,1,1727,3,42.0,1,0.0,929.0,967.0,0.0,481.0,0
50201,3,1,0,3,22.0,1,10.0,0.0,817.0,471.0,0.0,0
50301,3,1,4409,3,10.0,1,0.0,0.0,0.0,0.0,0.0,1
50302,3,1,4409,3,43.0,1,1821.0,0.0,47.0,29.0,0.0,0
50303,3,1,1715,3,42.0,1,1246.0,35.0,16.0,0.0,0.0,0
50401,2,2,295,1,18.0,1,0.0,0.0,0.0,0.0,0.0,1
50402,2,2,295,1,54.0,1,0.0,0.0,0.0,0.0,0.0,1
50403,2,2,295,0,24.0,1,0.0,0.0,0.0,0.0,0.0,1
50404,2,1,295,3,64.0,1,0.0,1737.0,11.0,401.0,752.0,0
50405,2,2,295,1,18.0,1,0.0,0.0,0.0,0.0,0.0,1
50406,0,2,295,1,53.0,1,0.0,0.0,0.0,0.0,0.0,1
50601,3,2,4424,3,23.0,1,0.0,0.0,0.0,0.0,0.0,1
50701,1,1,6167,3,39.0,1,0.0,0.0,0.0,0.0,0.0,1
51001,2,1,692,3,59.0,1,0.0,16521.0,0.0,323.0,0.0,1
51201,2,1,1154,1,32.0,1,0.0,5755.0,0.0,59.0,122.0,1
51202,2,2,1154,3,55.0,1,0.0,0.0,0.0,0.0,0.0,1
51301,1,2,6221,2,21.0,1,0.0,0.0,0.0,0.0,0.0,1
51501,2,2,311,3,50.0,1,0.0,0.0,0.0,0.0,0.0,1
51601,2,1,91,1,55.0,1,113.0,2492.0,41.0,0.0,2376.0,0
51701,1,1,2315,3,27.0,1,1445.0,0.0,1.0,2.0,73.0,0
51801,0,2,4441,3,35.0,1,0.0,0.0,0.0,0.0,0.0,1
51901,1,2,6209,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1
52001,1,1,6222,3,55.0,1,62.0,0.0,0.0,0.0,0.0,0
52101,1,1,1728,3,23.0,1,39.0,263.0,0.0,0.0,0.0,1
52201,1,1,1742,3,42.0,1,0.0,0.0,750.0,0.0,156.0,0
52301,1,1,1743,3,35.0,1,553.0,213.0,1733.0,0.0,6.0,1
52501,1,2,0,3,47.0,1,0.0,0.0,0.0,0.0,0.0,1
52701,3,1,4454,1,27.0,1,1172.0,11.0,3.0,0.0,4.0,0
52702,3,2,4454,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1
52801,2,1,704,3,46.0,1,0.0,1119.0,0.0,3427.0,6595.0,0
52901,1,2,6267,2,26.0,1,0.0,0.0,0.0,0.0,0.0,0
53101,1,2,6282,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0
53102,1,2,6282,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1
53301,3,1,1195,3,33.0,1,20.0,0.0,384.0,557.0,0.0,0
53401,2,1,355,3,34.0,1,98.0,715.0,29.0,5732.0,1902.0,0
53402,2,1,355,3,49.0,1,3573.0,1308.0,316.0,641.0,25.0,0
53701,1,1,6294,3,22.0,1,0.0,5.0,0.0,320.0,352.0,0
53801,1,1,2332,3,28.0,1,0.0,1073.0,0.0,0.0,5.0,1
53901,2,2,720,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1
53902,2,2,720,1,36.0,1,0.0,0.0,0.0,0.0,0.0,1
53903,0,2,720,1,30.0,1,0.0,0.0,0.0,0.0,0.0,1
53904,2,2,720,3,49.0,1,0.0,0.0,0.0,0.0,0.0,1
53905,2,1,720,3,38.0,1,0.0,1793.0,479.0,9.0,4987.0,0
54001,3,2,4483,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1
54002,0,1,4483,3,17.0,1,1471.0,0.0,0.0,45.0,16.0,0
54201,1,1,6312,3,26.0,1,9.0,0.0,0.0,0.0,878.0,0
54501,1,1,2348,3,23.0,1,59.0,0.0,0.0,681.0,0.0,0
54601,1,1,4500,1,24.0,1,930.0,691.0,838.0,0.0,0.0,0
54701,1,1,4515,3,23.0,1,0.0,15.0,831.0,16.0,3.0,0
54801,1,1,1783,3,24.0,1,0.0,86.0,704.0,0.0,1.0,1
54901,3,1,1171,2,32.0,1,666.0,0.0,0.0,252.0,1.0,1
54902,3,2,4526,3,43.0,1,0.0,0.0,0.0,0.0,0.0,1
55001,1,1,4542,3,23.0,1,13.0,12.0,0.0,762.0,0.0,1
55101,1,1,6251,3,42.0,1,126.0,0.0,266.0,445.0,12.0,0
55201,2,2,766,1,29.0,1,0.0,0.0,0.0,0.0,0.0,1
55301,2,2,734,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1
55302,2,1,734,3,37.0,1,0.0,6506.0,0.0,764.0,0.0,1
55501,2,2,752,1,61.0,1,0.0,0.0,0.0,0.0,0.0,1
55502,2,1,752,3,33.0,1,0.0,165.0,1.0,2525.0,0.0,0
55601,1,1,2191,3,19.0,1,0.0,1428.0,0.0,1.0,19.0,1
55901,1,1,2223,2,21.0,1,0.0,12.0,580.0,0.0,79.0,0
56001,1,1,6268,3,4.0,1,0.0,0.0,0.0,0.0,0.0,0
56002,1,1,6268,2,12.0,1,0.0,0.0,0.0,0.0,0.0,1
56003,0,1,2237,3,44.0,1,1440.0,293.0,74.0,32.0,0.0,1
56101,1,1,6283,3,22.0,1,0.0,0.0,332.0,442.0,0.0,0
56301,3,1,2393,1,33.0,1,840.0,642.0,402.0,21.0,0.0,0
56401,2,2,370,1,32.0,1,0.0,0.0,0.0,0.0,0.0,1
56402,2,2,370,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1
56403,2,1,370,0,28.0,1,0.0,410.0,2.0,1354.0,3695.0,0
56501,3,1,2411,3,31.0,1,697.0,0.0,612.0,0.0,0.0,0
56601,3,2,1796,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1
56701,1,2,6295,3,14.0,1,0.0,0.0,0.0,0.0,0.0,1
56801,2,0,1184,3,33.0,1,1908.0,33.0,0.0,1.0,4.0,0
56802,2,2,1184,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1
56901,1,1,2424,3,23.0,1,0.0,334.0,310.0,0.0,0.0,1
57001,2,1,781,3,36.0,2,530.0,5085.0,1.0,146.0,872.0,1
57101,2,2,765,1,22.0,1,0.0,0.0,0.0,0.0,0.0,1
57102,2,2,765,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0
57103,2,2,765,3,42.0,1,0.0,0.0,0.0,0.0,0.0,1
57104,2,2,765,0,30.0,1,0.0,0.0,0.0,0.0,0.0,1
57105,2,2,765,1,16.0,1,0.0,0.0,0.0,0.0,0.0,1
57106,2,1,765,3,55.0,1,0.0,1542.0,0.0,1814.0,1568.0,0
57107,2,2,765,3,55.0,1,0.0,0.0,0.0,0.0,0.0,1
57201,1,1,2258,3,19.0,1,1911.0,0.0,21.0,854.0,0.0,0
57301,1,1,2440,3,27.0,1,14.0,809.0,25.0,54.0,0.0,0
57501,2,2,1759,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1
57601,1,1,2286,0,21.0,1,0.0,0.0,625.0,110.0,0.0,0
57701,1,1,6340,3,65.0,1,0.0,0.0,521.0,105.0,0.0,0
57901,1,1,2302,3,55.0,1,53.0,790.0,37.0,0.0,0.0,1
57902,1,1,6328,3,50.0,1,0.0,233.0,0.0,0.0,0.0,0
58001,1,2,6353,3,49.0,1,0.0,0.0,0.0,0.0,0.0,1
58101,1,1,1813,3,22.0,1,0.0,0.0,601.0,183.0,4.0,0
58201,3,2,2455,3,33.0,1,0.0,0.0,0.0,0.0,0.0,1
58301,3,2,2316,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1
58302,3,2,2316,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1
58303,3,2,2316,3,33.0,1,0.0,0.0,0.0,0.0,0.0,1
58501,3,2,2484,3,48.0,1,0.0,0.0,0.0,0.0,0.0,1
58502,3,2,2484,3,5.0,1,0.0,0.0,0.0,0.0,0.0,1
58503,3,1,1209,3,23.0,1,2648.0,0.0,1092.0,0.0,0.0,0
58601,2,2,1226,3,53.0,1,0.0,0.0,0.0,0.0,0.0,1
58701,3,1,2501,3,18.0,1,5.0,25.0,616.0,0.0,1042.0,0
58801,1,2,6385,2,20.0,1,0.0,0.0,0.0,0.0,0.0,0
58901,1,1,1772,3,23.0,1,234.0,1.0,551.0,0.0,1.0,0
59001,1,1,6404,3,48.0,1,801.0,2.0,0.0,1.0,973.0,0
59101,1,2,6341,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
59301,3,1,1239,3,27.0,0,43.0,152.0,182.0,1.0,2005.0,0
59401,1,1,6354,1,9.0,1,0.0,0.0,0.0,0.0,0.0,0
59402,0,1,1831,3,24.0,1,0.0,4.0,0.0,670.0,113.0,0
59601,3,1,2530,3,46.0,1,21.0,0.0,2155.0,422.0,0.0,1
59701,1,2,6420,0,23.0,1,0.0,0.0,0.0,0.0,0.0,1
59702,1,2,6420,3,21.0,1,0.0,0.0,0.0,0.0,0.0,0
59801,1,2,6386,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0
59901,3,1,2547,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1
59902,3,1,2547,3,4.0,1,0.0,0.0,0.0,0.0,0.0,1
59903,3,1,2547,3,26.0,1,1252.0,0.0,46.0,124.0,6.0,0
59904,3,2,2547,3,9.0,1,0.0,0.0,0.0,0.0,0.0,1
60001,2,1,801,3,24.0,1,0.0,3385.0,826.0,9.0,793.0,1
60201,3,2,2562,3,24.0,1,0.0,0.0,0.0,0.0,0.0,1
60202,3,1,1782,3,25.0,1,0.0,0.0,0.0,0.0,0.0,0
60203,3,2,2562,3,21.0,1,0.0,0.0,0.0,0.0,0.0,1
60301,1,1,2575,3,21.0,1,0.0,0.0,12.0,0.0,747.0,0
60701,2,1,780,3,37.0,0,27.0,654.0,10.0,881.0,9568.0,0
60702,2,1,780,1,44.0,1,434.0,3113.0,19.0,0.0,892.0,0
60703,2,1,780,3,43.0,1,4.0,1111.0,118.0,1852.0,0.0,0
60801,1,1,6468,3,7.0,1,0.0,0.0,0.0,0.0,0.0,1
60901,3,1,2605,3,33.0,1,149.0,0.0,0.0,0.0,109.0,0
61001,1,1,2617,3,24.0,1,0.0,0.0,229.0,502.0,5.0,0
61101,1,2,6405,2,31.0,1,0.0,0.0,0.0,0.0,0.0,1
61201,2,2,382,3,27.0,2,0.0,0.0,0.0,0.0,0.0,1
61401,1,1,6421,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1
61501,1,2,6435,3,58.0,1,0.0,0.0,0.0,0.0,0.0,0
61502,1,1,6435,3,7.0,1,0.0,0.0,0.0,0.0,0.0,1
61503,1,2,6435,1,3.0,1,0.0,0.0,0.0,0.0,0.0,1
61801,1,1,6482,1,21.0,1,0.0,0.0,908.0,49.0,0.0,1
61802,1,1,2642,2,21.0,1,1.0,368.0,0.0,0.0,388.0,0
61901,2,2,817,3,39.0,0,0.0,0.0,0.0,0.0,0.0,1
61902,2,2,817,1,43.0,1,0.0,0.0,0.0,0.0,0.0,1
62301,1,2,6452,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1
62801,1,1,2671,3,44.0,1,103.0,0.0,18.0,1197.0,1.0,1
62901,1,1,6497,3,38.0,1,0.0,0.0,0.0,1018.0,0.0,0
63001,3,2,2363,3,32.0,1,0.0,0.0,0.0,0.0,0.0,1
63101,3,2,2378,3,55.0,1,0.0,0.0,0.0,0.0,0.0,1
63301,3,1,1254,2,31.0,2,629.0,0.0,0.0,150.0,0.0,0
63401,1,1,2698,3,39.0,1,0.0,1496.0,0.0,140.0,383.0,0
63501,1,1,6469,3,35.0,1,0.0,1778.0,0.0,0.0,0.0,1
63502,1,1,1888,3,37.0,1,614.0,0.0,50.0,11.0,319.0,0
63601,1,1,2712,1,13.0,1,0.0,7.0,0.0,339.0,359.0,0
63602,1,1,2712,3,21.0,1,0.0,0.0,7.0,675.0,0.0,0
63701,3,1,1903,3,20.0,1,0.0,0.0,0.0,0.0,0.0,0
63801,2,2,430,1,20.0,1,0.0,0.0,0.0,0.0,0.0,1
63901,1,1,2724,3,63.0,1,0.0,123.0,956.0,25.0,0.0,1
64101,1,1,2394,3,36.0,1,2.0,0.0,0.0,1958.0,19.0,0
64201,2,1,831,1,29.0,1,0.0,3344.0,0.0,118.0,972.0,1
64202,2,1,831,1,36.0,1,0.0,4967.0,82.0,1517.0,575.0,1
64203,2,1,831,3,79.0,1,0.0,0.0,0.0,2210.0,2.0,0
64204,2,2,831,1,30.0,1,0.0,0.0,0.0,0.0,0.0,1
64205,2,2,831,1,30.0,1,0.0,0.0,0.0,0.0,0.0,1
64301,3,1,2737,3,19.0,1,1019.0,266.0,141.0,0.0,0.0,1
64401,2,2,1812,3,33.0,1,0.0,0.0,0.0,0.0,0.0,1
64501,1,1,6525,0,20.0,1,1724.0,0.0,0.0,1.0,0.0,0
64601,2,2,851,1,38.0,1,0.0,0.0,0.0,0.0,0.0,1
64701,3,2,2412,3,7.0,1,0.0,0.0,0.0,0.0,0.0,1
64702,3,2,2412,3,58.0,1,0.0,0.0,0.0,0.0,0.0,1
64703,3,1,2412,3,33.0,1,105.0,0.0,1087.0,0.0,0.0,0
65001,1,2,6483,2,3.0,1,0.0,0.0,0.0,0.0,0.0,1
65301,3,0,1915,3,39.0,1,0.0,0.0,0.0,0.0,0.0,1
65501,3,1,1830,3,37.0,1,237.0,2.0,708.0,0.0,0.0,1
65601,1,1,4577,3,32.0,1,0.0,0.0,0.0,768.0,3.0,0
65701,1,1,2441,3,28.0,1,0.0,863.0,0.0,17.0,0.0,1
65702,1,1,6510,3,38.0,1,0.0,8.0,736.0,140.0,0.0,0
65801,1,1,2456,2,21.0,1,0.0,576.0,1.0,20.0,0.0,0
65901,1,2,6526,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1
66001,1,2,6542,3,15.0,1,0.0,0.0,0.0,0.0,0.0,0
66101,2,1,800,3,44.0,1,0.0,2506.0,0.0,1360.0,722.0,0
66301,1,1,2765,3,44.0,1,86.0,525.0,16.0,49.0,39.0,1
66401,2,1,1928,3,36.0,1,0.0,0.0,0.0,4507.0,5689.0,0
66501,0,1,2778,3,28.0,1,0.0,0.0,7104.0,0.0,0.0,1
66502,3,1,2778,3,15.0,1,1264.0,0.0,2.0,23.0,0.0,0
66801,1,1,2795,3,45.0,1,0.0,25.0,87.0,989.0,482.0,0
66901,1,1,2807,3,26.0,1,0.0,530.0,2.0,9.0,403.0,0
67101,1,2,4594,2,46.0,1,0.0,0.0,0.0,0.0,0.0,1
67201,1,1,4609,3,25.0,1,1.0,0.0,38.0,7.0,740.0,0
67401,1,2,4578,2,46.0,1,0.0,0.0,0.0,0.0,0.0,0
67701,1,2,4595,3,15.0,1,0.0,0.0,0.0,0.0,0.0,0
67801,1,2,4610,3,37.0,1,0.0,0.0,0.0,0.0,0.0,0
67901,1,1,4628,3,20.0,0,0.0,215.0,0.0,541.0,0.0,0
68001,1,2,4642,2,45.0,1,0.0,0.0,0.0,0.0,0.0,0
68002,1,2,4642,3,7.0,1,0.0,0.0,0.0,0.0,0.0,0
68003,1,2,4642,3,5.0,0,0.0,0.0,0.0,0.0,0.0,0
68201,3,2,2502,3,38.0,1,0.0,0.0,0.0,0.0,0.0,1
68301,3,1,2824,3,30.0,1,269.0,96.0,252.0,0.0,0.0,0
68401,3,1,2833,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1
68402,3,1,2833,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1
68403,3,2,2833,3,20.0,1,0.0,0.0,0.0,0.0,0.0,1
68501,1,1,1857,3,41.0,1,1.0,922.0,4.0,55.0,15.0,0
68601,3,2,2850,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1
68602,3,1,1306,3,29.0,2,3887.0,0.0,0.0,12.0,0.0,0
68701,3,1,1227,3,19.0,1,3097.0,0.0,9.0,0.0,213.0,0
68801,3,1,1961,3,34.0,1,1973.0,0.0,97.0,41.0,3.0,0
68901,2,2,383,3,36.0,1,0.0,0.0,0.0,0.0,0.0,1
69001,3,2,2517,3,54.0,1,0.0,0.0,0.0,0.0,0.0,1
69101,3,1,1976,3,19.0,1,164.0,0.0,783.0,0.0,0.0,0
69102,3,1,2531,3,21.0,1,505.0,0.0,1952.0,0.0,0.0,0
69103,3,2,1976,3,23.0,1,0.0,0.0,0.0,0.0,0.0,1
69301,2,2,0,1,35.0,1,0.0,0.0,0.0,0.0,0.0,1
69302,2,1,864,3,34.0,1,0.0,3488.0,0.0,4343.0,38.0,0
69601,1,1,4667,3,22.0,1,0.0,581.0,226.0,74.0,0.0,1
69701,1,1,2864,1,24.0,1,21.0,0.0,689.0,12.0,0.0,1
69901,3,2,2576,0,18.0,1,0.0,0.0,0.0,0.0,0.0,1
69902,3,1,1240,1,24.0,1,2698.0,0.0,301.0,8.0,5.0,0
70101,2,2,1255,3,33.0,1,0.0,0.0,0.0,0.0,0.0,1
70201,1,1,2591,3,24.0,1,121.0,237.0,4.0,387.0,54.0,0
70301,1,2,4681,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1
70401,1,2,4666,3,19.0,1,0.0,0.0,0.0,0.0,0.0,1
70501,1,1,2889,1,43.0,1,0.0,0.0,722.0,0.0,0.0,1
70701,1,2,4697,3,44.0,1,0.0,0.0,0.0,0.0,0.0,1
70901,2,1,105,1,25.0,1,0.0,4949.0,0.0,452.0,15.0,1
70902,2,2,105,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1
70903,2,2,0,1,23.0,1,0.0,0.0,0.0,0.0,0.0,1
71001,3,1,1870,3,23.0,1,1695.0,0.0,0.0,31.0,349.0,0
71201,3,0,2907,3,20.0,1,457.0,0.0,170.0,1132.0,0.0,0
71202,3,0,2907,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1
71301,1,1,1990,3,26.0,1,1577.0,2.0,0.0,30.0,0.0,0
71401,1,2,4696,2,38.0,1,0.0,0.0,0.0,0.0,0.0,1
71402,1,1,4696,3,1.0,1,0.0,0.0,0.0,0.0,0.0,0
71403,1,1,4696,0,12.0,1,0.0,0.0,0.0,0.0,0.0,1
71404,1,2,4696,2,2.0,1,0.0,0.0,0.0,0.0,0.0,0
71405,1,2,4696,2,25.0,1,0.0,0.0,0.0,0.0,0.0,0
71406,1,2,4696,1,1.0,1,0.0,0.0,0.0,0.0,0.0,1
71407,1,2,4696,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1
71501,2,0,0,1,54.0,1,0.0,0.0,0.0,0.0,0.0,1
